#E EFF Epot Ekin Eint Eext
3.547430810968191e+00 3.022487888105750e+00 1.315134908391890e+00 2.232295902576300e+00 1.273460628414614e-01 1.187788845550430e+00
3.167233897114233e+00 3.553693465014994e+00 1.301578304785528e+00 1.865655592328705e+00 1.294123313242393e-01 1.172165973461288e+00
3.655376617564319e+00 2.796751966003449e+00 1.259113127495153e+00 2.396263490069166e+00 1.315867896584246e-01 1.127526337836728e+00
3.450704658172322e+00 2.895128833667362e+00 1.328342872396896e+00 2.122361785775426e+00 1.187210884626577e-01 1.209621783934238e+00
3.409927455516388e+00 3.255321456786124e+00 1.284556729033439e+00 2.125370726482949e+00 1.323428042431657e-01 1.152213924790273e+00
3.336750212276097e+00 3.505162205144910e+00 1.284588195570879e+00 2.052162016705218e+00 1.383635643861515e-01 1.146224631184727e+00
3.217752029048120e+00 3.159413966652977e+00 1.307296998514998e+00 1.910455030533122e+00 1.188270313035073e-01 1.188469967211492e+00
3.522493694865813e+00 3.322017923594992e+00 1.303235479172167e+00 2.219258215693646e+00 1.392712977093311e-01 1.163964181462836e+00
2.613192072754665e+00 4.252224547264667e+00 1.309046195140323e+00 1.304145877614342e+00 1.308381234033806e-01 1.178208071736942e+00
2.759902684342122e+00 3.926229936413150e+00 1.283797300614009e+00 1.476105383728113e+00 1.317158535958005e-01 1.152081447018208e+00
3.702951888513432e+00 3.002840100958126e+00 1.248627515235480e+00 2.454324373277953e+00 1.388562938746367e-01 1.109771221360843e+00
3.331044113908278e+00 2.922239714178239e+00 1.238990165235635e+00 2.092053948672643e+00 1.217444252233154e-01 1.117245740012319e+00
3.350474388105126e+00 3.453557765869510e+00 1.238044994083233e+00 2.112429394021893e+00 1.443266163165529e-01 1.093718377766680e+00
3.215078550197966e+00 3.227726291635466e+00 1.255922839440261e+00 1.959155710757704e+00 1.271378785999212e-01 1.128784960840339e+00
2.739108883208898e+00 3.929995572710552e+00 1.226063846116549e+00 1.513045037092349e+00 1.351288946745377e-01 1.090934951442011e+00
3.533533697145734e+00 3.197065531050441e+00 1.239234868068668e+00 2.294298829077066e+00 1.391363954452690e-01 1.100098472623398e+00
3.103356640030827e+00 3.311961310870065e+00 1.254987007205951e+00 1.848369632824876e+00 1.238019755016586e-01 1.131185031704292e+00
3.691053047951386e+00 2.825361523069653e+00 1.254863290214329e+00 2.436189757737057e+00 1.323335941696349e-01 1.122529696044694e+00
3.455713682928882e+00 3.003218915627363e+00 1.303269888390325e+00 2.152443794538557e+00 1.252856096513481e-01 1.177984278738977e+00
3.203307612794100e+00 3.649874347319659e+00 1.270006515762070e+00 1.933301097032029e+00 1.398190222149844e-01 1.130187493547086e+00
3.545016630993760e+00 3.528812029712285e+00 1.290753575304092e+00 2.254263055689668e+00 1.479433532240108e-01 1.142810222080080e+00
3.081244512085727e+00 3.763664696655425e+00 1.278185566209730e+00 1.803058945875997e+00 1.361317910966791e-01 1.142053775113051e+00
3.468566376358864e+00 3.365212131135064e+00 1.295487253397711e+00 2.173079122961153e+00 1.380016977719520e-01 1.157485555625758e+00
3.451567952297809e+00 3.395712477040354e+00 1.274697291501311e+00 2.176870660796498e+00 1.393754951087795e-01 1.135321796392531e+00
3.306965726418165e+00 3.209141970066520e+00 1.323329264837845e+00 1.983636461580320e+00 1.227923705334023e-01 1.200536894304442e+00
3.362653088755327e+00 3.588596926776831e+00 1.271376611704983e+00 2.091276477050344e+00 1.436662556489121e-01 1.127710356056071e+00
3.421393493624161e+00 3.135539479437408e+00 1.319724707745206e+00 2.101668785878954e+00 1.253830274191659e-01 1.194341680326041e+00
3.037231928868974e+00 3.605481527122367e+00 1.260372326275563e+00 1.776859602593411e+00 1.318899473886071e-01 1.128482378886956e+00
3.414783181452182e+00 2.927963824658119e+00 1.286093743476959e+00 2.128689437975223e+00 1.222008884055539e-01 1.163892855071404e+00
2.800530015510585e+00 3.882157892032678e+00 1.290491686076225e+00 1.510038329434360e+00 1.299067851593984e-01 1.160584900916827e+00
3.061110040461924e+00 3.776931091356942e+00 1.325719363911037e+00 1.735390676550887e+00 1.306232228217901e-01 1.195096141089247e+00
3.689464151349543e+00 2.845923099151864e+00 1.249212540296545e+00 2.440251611052998e+00 1.345983081028000e-01 1.114614232193745e+00
3.407618623556185e+00 3.088838582180309e+00 1.223803086056151e+00 2.183815537500034e+00 1.332209503492301e-01 1.090582135706921e+00
3.497372653788871e+00 3.107116291643625e+00 1.244636043529894e+00 2.252736610258977e+00 1.348162919966206e-01 1.109819751533274e+00
3.216523828917850e+00 3.047158437977451e+00 1.245184633227753e+00 1.971339195690097e+00 1.220858058762436e-01 1.123098827351509e+00
3.098959663638301e+00 3.438775244027756e+00 1.263548635890931e+00 1.835411027747370e+00 1.270087992303041e-01 1.136539836660626e+00
3.529853744441039e+00 2.915715391202676e+00 1.237592709639759e+00 2.292261034801280e+00 1.306960299871320e-01 1.106896679652627e+00
3.534623336492631e+00 2.860371635610856e+00 1.290890292456679e+00 2.243733044035952e+00 1.242646449208364e-01 1.166625647535843e+00
3.149443615452406e+00 3.488714440545596e+00 1.310730237127401e+00 1.838713378325005e+00 1.260474211929435e-01 1.184682815934458e+00
3.434106255223503e+00 3.130148984019645e+00 1.281589507357921e+00 2.152516747865582e+00 1.302906267303256e-01 1.151298880627595e+00
3.450171081819303e+00 3.063910138994669e+00 1.290240148159639e+00 2.159930933659664e+00 1.268086266325459e-01 1.163431521527093e+00
3.350085103285801e+00 3.487534019918458e+00 1.259822775145684e+00 2.090262328140117e+00 1.420969334280371e-01 1.117725841717647e+00
2.891918579659708e+00 3.899002812046977e+00 1.239366635571193e+00 1.652551944088515e+00 1.397442713023446e-01 1.099622364268849e+00
3.379511208221916e+00 3.046733073140026e+00 1.306006093101499e+00 2.073505115120418e+00 1.229515104537780e-01 1.183054582647721e+00
3.467733770315670e+00 2.909783972277925e+00 1.258496028564864e+00 2.209237741750806e+00 1.264575581041350e-01 1.132038470460730e+00
3.194527544444300e+00 3.219588698493281e+00 1.314345743027622e+00 1.880181801416678e+00 1.204501610615240e-01 1.193895581966097e+00
3.327647727813621e+00 3.802828991285549e+00 1.247286695712193e+00 2.080361032101428e+00 1.521279588506920e-01 1.095158736861501e+00
3.245581182306085e+00 3.525243016893210e+00 1.286632037577047e+00 1.958949144729037e+00 1.359298408542709e-01 1.150702196722776e+00
3.227187089839625e+00 3.472124332392759e+00 1.279265663950939e+00 1.947921425888686e+00 1.327134014676653e-01 1.146552262483274e+00
3.463269830066820e+00 2.996876308009881e+00 1.248106372343555e+00 2.215163457723265e+00 1.297674954520123e-01 1.118338876891543e+00
3.523143145763383e+00 2.783266415201726e+00 1.270198609526519e+00 2.252944536236864e+00 1.215932790824453e-01 1.148605330444074e+00
3.370441753116452e+00 3.205625910394854e+00 1.282085460025434e+00 2.088356293091019e+00 1.282448444024630e-01 1.153840615622971e+00
3.329187055976392e+00 3.275384193954956e+00 1.267580843673811e+00 2.061606212302581e+00 1.323130072534159e-01 1.135267836420395e+00
2.612940156707916e+00 4.153581228206177e+00 1.273470117810463e+00 1.339470038897453e+00 1.340072456970241e-01 1.139462872113438e+00
3.402313442462145e+00 3.113740375693030e+00 1.242275626809528e+00 2.160037815652617e+00 1.309180820015261e-01 1.111357544808002e+00
3.285104131443271e+00 3.119118872093710e+00 1.304647067198376e+00 1.980457064244895e+00 1.195012542476099e-01 1.185145812950767e+00
3.461636095973859e+00 3.092899051532140e+00 1.284883807521909e+00 2.176752288451950e+00 1.281024698375922e-01 1.156781337684316e+00
3.116367340311212e+00 3.365212483544561e+00 1.284536239754636e+00 1.831831100556576e+00 1.240437477935559e-01 1.160492491961079e+00
3.447113482895920e+00 3.043220767270785e+00 1.253407919857921e+00 2.193705563037999e+00 1.289543299271865e-01 1.124453589930736e+00
3.579190315600297e+00 3.052369202036493e+00 1.255617521013182e+00 2.323572794587115e+00 1.361960870458708e-01 1.119421433967311e+00
3.226747946117033e+00 3.371366180892782e+00 1.300648003374872e+00 1.926099942742161e+00 1.263397401700767e-01 1.174308263204796e+00
3.196154866227757e+00 3.622662460082427e+00 1.260558074023055e+00 1.935596792204702e+00 1.390420536366453e-01 1.121516020386410e+00
3.490014903811188e+00 3.090154988450774e+00 1.276767323014901e+00 2.213247580796287e+00 1.308907668685199e-01 1.145876556146381e+00
3.196446951012605e+00 3.510132840352998e+00 1.297791416591485e+00 1.898655534421120e+00 1.301763016547793e-01 1.167615114936706e+00
3.577162343507697e+00 2.859835706094124e+00 1.247959053055941e+00 2.329203290451757e+00 1.299586398344766e-01 1.118000413221464e+00
3.372820490499546e+00 3.292932243722878e+00 1.286554403062315e+00 2.086266087437231e+00 1.333360922465947e-01 1.153218310815719e+00
3.049016016456502e+00 3.574121303900720e+00 1.284160784811525e+00 1.764855231644977e+00 1.286112697913054e-01 1.155549515020219e+00
3.336054202598730e+00 2.957554454689643e+00 1.266419360612954e+00 2.069634841985776e+00 1.221982348939989e-01 1.144221125718955e+00
3.327297334407132e+00 3.386375353451192e+00 1.260336668000285e+00 2.066960666406847e+00 1.341300485772003e-01 1.126206619423084e+00
3.412617294694567e+00 3.183147381758213e+00 1.244499217271655e+00 2.168118077422912e+00 1.336621459520093e-01 1.110837071319645e+00
3.229524702274371e+00 3.619415630313325e+00 1.303573920054012e+00 1.925950782220358e+00 1.370996724791082e-01 1.166474247574903e+00
3.601524308638738e+00 2.491704313377493e+00 1.246204960014248e+00 2.355319348624490e+00 1.188735430589375e-01 1.127331416955311e+00
3.438695051478889e+00 2.764345955878352e+00 1.257841214480701e+00 2.180853836998188e+00 1.195324232922641e-01 1.138308791188437e+00
3.332273801089214e+00 3.176224374185056e+00 1.287042026606050e+00 2.045231774483164e+00 1.255484959082600e-01 1.161493530697790e+00
2.814201943493180e+00 4.157047878437160e+00 1.291060291518276e+00 1.523141651974904e+00 1.409074663429297e-01 1.150152825175346e+00
3.254905766973413e+00 3.427352117552076e+00 1.299624367515754e+00 1.955281399457659e+00 1.311807436744989e-01 1.168443623841255e+00
3.503787713160974e+00 3.073522030163375e+00 1.288363014866713e+00 2.215424698294261e+00 1.304089290952095e-01 1.157954085771504e+00
3.329609466201118e+00 3.396943177222791e+00 1.256559018684129e+00 2.073050447516990e+00 1.364677549430215e-01 1.120091263741106e+00
2.670735611039424e+00 4.136782721749602e+00 1.273974097329307e+00 1.396761513710117e+00 1.355400938814971e-01 1.138434003447810e+00
3.276480761204208e+00 3.360347886289663e+00 1.333907210229197e+00 1.942573550975011e+00 1.279369107567144e-01 1.205970299472483e+00
3.533921470552739e+00 2.896510242146481e+00 1.253624827419725e+00 2.280296643133014e+00 1.291422023521997e-01 1.124482625067526e+00
3.377893165425073e+00 3.521386827757034e+00 1.293146236460578e+00 2.084746928964495e+00 1.403519081958576e-01 1.152794328264720e+00
3.777426366550346e+00 2.973666793544851e+00 1.256142767941854e+00 2.521283598608492e+00 1.414188685488759e-01 1.114723899392979e+00
3.274532553337401e+00 3.344023264015839e+00 1.297501952029732e+00 1.977030601307670e+00 1.283277825844485e-01 1.169174169445283e+00
3.033146486777460e+00 3.874513779335328e+00 1.274264020029213e+00 1.758882466748246e+00 1.394143694819756e-01 1.134849650547238e+00
3.579251262713699e+00 2.672616944797611e+00 1.240489731109503e+00 2.338761531604196e+00 1.252071123284361e-01 1.115282618781068e+00
3.295562380475757e+00 3.216169551595865e+00 1.281726899566075e+00 2.013835480909682e+00 1.255102831929611e-01 1.156216616373114e+00
3.164243989041171e+00 3.706097705388377e+00 1.267585825834043e+00 1.896658163207128e+00 1.388356960641874e-01 1.128750129769856e+00
2.853851243945022e+00 3.960173649651610e+00 1.247939786888935e+00 1.605911457056087e+00 1.372809650611608e-01 1.110658821827774e+00
3.424887975089529e+00 2.741578789410783e+00 1.277107106133698e+00 2.147780868955831e+00 1.161697913395523e-01 1.160937314794146e+00
3.659361437141286e+00 2.972206430166111e+00 1.314753278416219e+00 2.344608158725067e+00 1.317325226282264e-01 1.183020755787994e+00
3.591409392244884e+00 2.770454305441981e+00 1.267009432663255e+00 2.324399959581629e+00 1.272642898927926e-01 1.139745142770462e+00
3.603235261951565e+00 2.966009575553400e+00 1.252439033206914e+00 2.350796228744651e+00 1.335823546242333e-01 1.118856678582681e+00
2.790346236945721e+00 4.364415914599382e+00 1.264849138722564e+00 1.525497098223157e+00 1.470607229357673e-01 1.117788415786796e+00
3.599410848180831e+00 2.768220489466286e+00 1.260809195701040e+00 2.338601652479792e+00 1.267294925383595e-01 1.134079703162681e+00
3.566753394304463e+00 2.969249199874163e+00 1.304773925258106e+00 2.261979469046357e+00 1.272410348006499e-01 1.177532890457455e+00
3.334624446215414e+00 3.612886715936065e+00 1.263301353650941e+00 2.071323092564473e+00 1.453811666055622e-01 1.117920187045379e+00
3.386863063122037e+00 3.179129216291733e+00 1.307801830574198e+00 2.079061232547839e+00 1.265527354392104e-01 1.181249095134987e+00
3.387712668218936e+00 2.990506293502559e+00 1.285721232554346e+00 2.101991435664589e+00 1.220882425507613e-01 1.163632990003585e+00
3.371400636568723e+00 3.095832797114855e+00 1.269560251094494e+00 2.101840385474229e+00 1.272541835904572e-01 1.142306067504036e+00
3.445583116607571e+00 3.224216073115426e+00 1.273765952185546e+00 2.171817164422024e+00 1.332528594003443e-01 1.140513092785201e+00
3.148328870112275e+00 3.620882034525764e+00 1.327626850056680e+00 1.820702020055595e+00 1.291764807391107e-01 1.198450369317569e+00
3.470548996053989e+00 2.731620794698320e+00 1.260987025138056e+00 2.209561970915933e+00 1.193638518566449e-01 1.141623173281411e+00
3.707768572357768e+00 3.470363167468743e+00 1.277284662398562e+00 2.430483909959206e+00 1.549332146967405e-01 1.122351447701821e+00
3.516561642861127e+00 3.089668949342061e+00 1.262682952349411e+00 2.253878690511716e+00 1.341619359225927e-01 1.128521016426818e+00
3.317583290184384e+00 3.813636634168810e+00 1.330971090989531e+00 1.986612199194854e+00 1.437080363597992e-01 1.187263054629732e+00
3.430471647513059e+00 3.277744462270506e+00 1.269344528439631e+00 2.161127119073428e+00 1.356520781319442e-01 1.133692450307687e+00
3.380905253324371e+00 3.739468087580034e+00 1.277128238330473e+00 2.103777014993898e+00 1.491009652532194e-01 1.128027273077253e+00
3.425112216700809e+00 3.287422828728511e+00 1.283704783704755e+00 2.141407432996053e+00 1.328227040789234e-01 1.150882079625832e+00
3.213047380125144e+00 2.932546118145149e+00 1.282046114380218e+00 1.931001265744926e+00 1.132639186920930e-01 1.168782195688125e+00
3.567559418545791e+00 3.265149617612987e+00 1.254261580090876e+00 2.313297838454915e+00 1.424735071026950e-01 1.111788072988181e+00
3.324184452993075e+00 3.156107026889737e+00 1.276309934707569e+00 2.047874518285506e+00 1.261644787709030e-01 1.150145455936665e+00
3.333987935232293e+00 3.100666869405440e+00 1.258004248222264e+00 2.075983687010028e+00 1.269553054711622e-01 1.131048942751102e+00
1.559193355428488e+00 5.697483542154143e+00 1.294273768256782e+00 2.649195871717061e-01 1.441735258940492e-01 1.150100242362733e+00
2.847618042330110e+00 3.814523093046636e+00 1.283136724893184e+00 1.564481317436926e+00 1.269293787905933e-01 1.156207346102590e+00
3.427805851432283e+00 2.959068129724120e+00 1.326945539170007e+00 2.100860312262276e+00 1.200740387107904e-01 1.206871500459217e+00
2.980528833089856e+00 3.954227121268392e+00 1.305459784594647e+00 1.675069048495208e+00 1.376524874161078e-01 1.167807297178540e+00
3.423481842941052e+00 3.268209538519963e+00 1.307357825139705e+00 2.116124017801346e+00 1.309781250115692e-01 1.176379700128136e+00
3.357639252392534e+00 3.299280559849143e+00 1.245301641256664e+00 2.112337611135870e+00 1.345573937093008e-01 1.110744247547364e+00
3.136842083415576e+00 3.498799765108008e+00 1.288878376292955e+00 1.847963707122621e+00 1.304741828568059e-01 1.158404193436149e+00
3.255872696655771e+00 3.631537983038213e+00 1.290686008437286e+00 1.965186688218486e+00 1.401533373222227e-01 1.150532671115063e+00
3.478309491481079e+00 2.938992547919069e+00 1.276338802266730e+00 2.201970689214349e+00 1.248469089355484e-01 1.151491893331182e+00
3.335229499080132e+00 2.907720461537247e+00 1.239719898809035e+00 2.095509600271097e+00 1.211735030750660e-01 1.118546395733969e+00
3.559186422038473e+00 2.933839177244769e+00 1.293608579835936e+00 2.265577842202537e+00 1.276760173703826e-01 1.165932562465555e+00
2.736307307745152e+00 4.031353516639057e+00 1.299644351345344e+00 1.436662956399808e+00 1.280938233517663e-01 1.171550527993578e+00
3.442889782635649e+00 3.472903979007479e+00 1.267437058990596e+00 2.175452723645054e+00 1.424410540521540e-01 1.124996004938441e+00
3.333475147804321e+00 3.083856125317173e+00 1.240209764434503e+00 2.093265383369818e+00 1.272293587237714e-01 1.112980405710732e+00
3.355659605263464e+00 3.169720680732255e+00 1.239934710354172e+00 2.115724894909292e+00 1.311444939634257e-01 1.108790216390747e+00
